-0.01	-6.024621E-7	-0.001205
0	3.057875E-8	6.115751E-5
0.01	9.870999E-7	0.001974
0.02	1.620948E-6	0.003242
0.03	2.607526E-6	0.005215
0.04	3.29813E-6	0.006596
0.05	4.253878E-6	0.008508
0.06	4.882821E-6	0.009766
0.07	5.943392E-6	0.011887
0.08	6.590834E-6	0.013182
0.09	7.620575E-6	0.015241
0.1	8.379007E-6	0.016758
0.11	9.470409E-6	0.018941
0.12	1.018568E-5	0.020371
0.13	1.135934E-5	0.022719
0.14	1.203157E-5	0.024063
0.15	1.307046E-5	0.026141
0.16	1.392601E-5	0.027852
0.17	1.514824E-5	0.030296
0.18	1.594268E-5	0.031885
0.19	1.716491E-5	0.03433
0.2	1.814268E-5	0.036285
0.21	1.905935E-5	0.038119
0.22	2.022046E-5	0.040441
0.23	2.15038E-5	0.043008
0.24	2.248158E-5	0.044963
0.25	2.394825E-5	0.047896
0.26	2.468158E-5	0.049363
0.27	2.614825E-5	0.052296
0.28	2.737047E-5	0.054741
0.29	2.895936E-5	0.057919
0.3	2.999825E-5	0.059997
0.31	3.109825E-5	0.062197
0.32	3.238159E-5	0.064763
0.33	3.403159E-5	0.068063
0.34	3.51927E-5	0.070385
0.35	3.659826E-5	0.073197
0.36	3.849271E-5	0.076985
0.37	4.044826E-5	0.080897
0.38	4.124271E-5	0.082485
0.39	4.374827E-5	0.087497
0.4	4.539827E-5	0.090797
0.41	4.83316E-5	0.096663
0.42	4.992049E-5	0.099841
0.43	5.370939E-5	0.107419
0.44	5.645939E-5	0.112919
0.45	6.110384E-5	0.122208
0.46	6.550384E-5	0.131008
0.47	7.326496E-5	0.14653
0.48	7.870386E-5	0.157408
0.49	9.09872E-5	0.181974
0.5	0.000101	0.202141
0.51	0.00012	0.239409
0.52	0.000137	0.274854
0.53	0.000167	0.334743
0.54	0.000194	0.38852
0.55	0.000245	0.489965
0.56	0.000301	0.601187
0.57	0.000371	0.741743
0.58	0.000437	0.874965
0.59	0.000563	1.126743
0.6	0.000669	1.338188
0.61	0.000859	1.718299
0.62	0.001007	2.014078
0.63	0.001269	2.538217
0.64	0.001483	2.965568
0.65	0.001843	3.685958
0.66	0.00213	4.259829
0.67	0.0026	5.2
0.68	0.002948	5.895971
0.69	0.003552	7.104762
0.7	0.003986	7.971673
0.71	0.004657	9.314774
0.72	0.005176	10.352625
0.73	0.00597	11.939927
0.74	0.006513	13.026618
0.75	0.007441	14.88254
0.76	0.008052	16.103541
0.77	0.009035	18.069353
0.78	0.009712	19.424664
0.79	0.010768	21.536996
0.8	0.011714	23.428571
0.81	0.012874	25.748474
0.82	0.013668	27.335775
0.83	0.014889	29.777778
0.84	0.015683	31.365079
0.85	0.016965	33.929182
0.86	0.017819	35.638584
0.87	0.019162	38.324786
0.88	0.020017	40.034188
0.89	0.02136	42.720391
0.9	0.022276	44.551893
0.91	0.023619	47.238095
0.92	0.024596	49.191697
0.93	0.026	52
0.94	0.026977	53.953602
0.95	0.027893	55.785104
0.96	0.027893	55.785104
0.97	0.027893	55.785104
0.98	0.027893	55.785104
0.99	0.027893	55.785104
1	0.027893	55.785104
1.01	0.027832	55.663004
1.02	0.027832	55.663004
1.03	0.027832	55.663004
1.04	0.027832	55.663004
1.05	0.027832	55.663004
1.06	0.027832	55.663004
1.07	0.02777	55.540904
1.08	0.02777	55.540904
1.09	0.02777	55.540904
1.1	0.02777	55.540904
1.11	0.02777	55.540904
1.12	0.02777	55.540904
1.13	0.027709	55.418803
1.14	0.027709	55.418803
1.15	0.027709	55.418803
1.16	0.027709	55.418803
1.17	0.027709	55.418803
1.18	0.027709	55.418803
1.19	0.027709	55.418803
1.2	0.027709	55.418803
1.21	0.027709	55.418803
1.22	0.027648	55.296703
1.23	0.027709	55.418803
1.24	0.027648	55.296703
1.25	0.027648	55.296703
1.26	0.027648	55.296703
1.27	0.027648	55.296703
1.28	0.027648	55.296703
1.29	0.027648	55.296703
1.3	0.027648	55.296703
1.31	0.027648	55.296703
1.32	0.027648	55.296703
1.33	0.027648	55.296703
1.34	0.027587	55.174603
1.35	0.027587	55.174603
1.36	0.027648	55.296703
1.37	0.027587	55.174603
1.38	0.027587	55.174603
1.39	0.027587	55.174603
1.4	0.027587	55.174603
1.41	0.027587	55.174603
1.42	0.027587	55.174603
1.43	0.027587	55.174603
1.44	0.027587	55.174603
1.45	0.027587	55.174603
1.46	0.027526	55.052503
1.47	0.027587	55.174603
1.48	0.027587	55.174603
1.49	0.027587	55.174603
1.5	0.027526	55.052503
1.51	0.027526	55.052503
1.52	0.027526	55.052503
1.53	0.027526	55.052503
1.54	0.027526	55.052503
1.55	0.027526	55.052503
1.56	0.027526	55.052503
1.57	0.027526	55.052503
1.58	0.027526	55.052503
1.59	0.027526	55.052503
1.6	0.027526	55.052503
1.61	0.027526	55.052503
1.62	0.027526	55.052503
1.63	0.027526	55.052503
1.64	0.027526	55.052503
1.65	0.027465	54.930403
1.66	0.027526	55.052503
1.67	0.027526	55.052503
1.68	0.027465	54.930403
1.69	0.027465	54.930403
1.7	0.027526	55.052503
1.71	0.027465	54.930403
1.72	0.027465	54.930403
1.73	0.027465	54.930403
1.74	0.027465	54.930403
1.75	0.027465	54.930403
1.76	0.027465	54.930403
1.77	0.027465	54.930403
1.78	0.027465	54.930403
1.79	0.027465	54.930403
1.8	0.027465	54.930403
1.81	0.027465	54.930403
1.82	0.027465	54.930403
1.83	0.027465	54.930403
1.84	0.027465	54.930403
1.85	0.027465	54.930403
1.86	0.027465	54.930403
1.87	0.027404	54.808303
1.88	0.027465	54.930403
1.89	0.027465	54.930403
1.9	0.027465	54.930403
1.91	0.027465	54.930403
1.92	0.027404	54.808303
1.93	0.027404	54.808303
1.94	0.027404	54.808303
1.95	0.027404	54.808303
1.96	0.027404	54.808303
1.97	0.027404	54.808303
1.98	0.027404	54.808303
1.99	0.027404	54.808303
2	0.027404	54.808303
2.01	0.027404	54.808303
2.02	0.027404	54.808303
2.03	0.027404	54.808303
2.04	0.027404	54.808303
2.05	0.027404	54.808303
2.06	0.027404	54.808303
2.07	0.027404	54.808303
2.08	0.027343	54.686203
2.09	0.027404	54.808303
2.1	0.027404	54.808303
2.11	0.027343	54.686203
2.12	0.027343	54.686203
2.13	0.027343	54.686203
2.14	0.027343	54.686203
2.15	0.027404	54.808303
2.16	0.027343	54.686203
2.17	0.027343	54.686203
2.18	0.027343	54.686203
2.19	0.027343	54.686203
2.2	0.027343	54.686203
2.21	0.027404	54.808303
2.22	0.027343	54.686203
2.23	0.027343	54.686203
2.24	0.027343	54.686203
2.25	0.027343	54.686203
2.26	0.027343	54.686203
2.27	0.027343	54.686203
2.28	0.027343	54.686203
2.29	0.027343	54.686203
2.3	0.027343	54.686203
2.31	0.027343	54.686203
2.32	0.027343	54.686203
2.33	0.027343	54.686203
2.34	0.027282	54.564103
2.35	0.027343	54.686203
2.36	0.027343	54.686203
2.37	0.027343	54.686203
2.38	0.027343	54.686203
2.39	0.027343	54.686203
2.4	0.027343	54.686203
2.41	0.027343	54.686203
2.42	0.027343	54.686203
2.43	0.027282	54.564103
2.44	0.027282	54.564103
2.45	0.027343	54.686203
2.46	0.027282	54.564103
2.47	0.027282	54.564103
2.48	0.027282	54.564103
2.49	0.027282	54.564103
2.5	0.027282	54.564103
2.51	0.027343	54.686203
2.52	0.027282	54.564103
2.53	0.027282	54.564103
2.54	0.027282	54.564103
2.55	0.027282	54.564103
2.56	0.027282	54.564103
2.57	0.027282	54.564103
2.58	0.027282	54.564103
2.59	0.027282	54.564103
2.6	0.027282	54.564103
2.61	0.027282	54.564103
2.62	0.027282	54.564103
2.63	0.027282	54.564103
2.64	0.027282	54.564103
2.65	0.027282	54.564103
2.66	0.027282	54.564103
2.67	0.027282	54.564103
2.68	0.027221	54.442002
2.69	0.027282	54.564103
2.7	0.027282	54.564103
2.71	0.027282	54.564103
2.72	0.027282	54.564103
2.73	0.027282	54.564103
2.74	0.027282	54.564103
2.75	0.027282	54.564103
2.76	0.027282	54.564103
2.77	0.027282	54.564103
2.78	0.027282	54.564103
2.79	0.027221	54.442002
2.8	0.027221	54.442002
2.81	0.027221	54.442002
2.82	0.027282	54.564103
2.83	0.027221	54.442002
2.84	0.027282	54.564103
2.85	0.027282	54.564103
2.86	0.027282	54.564103
2.87	0.027221	54.442002
2.88	0.027221	54.442002
2.89	0.027221	54.442002
2.9	0.027221	54.442002
2.91	0.027282	54.564103
2.92	0.027221	54.442002
