-0.01	-3.049649E-7	-0.00061
0	1.415629E-8	2.831258E-5
0.01	9.523077E-8	0.00019
0.02	8.218983E-7	0.001644
0.03	1.343473E-6	0.002687
0.04	1.639446E-6	0.003279
0.05	2.151233E-6	0.004302
0.06	2.527366E-6	0.005055
0.07	2.977492E-6	0.005955
0.08	3.341293E-6	0.006683
0.09	3.846914E-6	0.007694
0.1	4.278542E-6	0.008557
0.11	4.796495E-6	0.009593
0.12	5.160296E-6	0.010321
0.13	5.721412E-6	0.011443
0.14	6.103711E-6	0.012207
0.15	6.726489E-6	0.013453
0.16	7.145784E-6	0.014292
0.17	7.756229E-6	0.015512
0.18	8.163193E-6	0.016326
0.19	8.792136E-6	0.017584
0.2	9.236096E-6	0.018472
0.21	9.871206E-6	0.019742
0.22	1.035833E-5	0.020717
0.23	1.103043E-5	0.022061
0.24	1.148157E-5	0.022963
0.25	1.227601E-5	0.024552
0.26	1.270379E-5	0.025408
0.27	1.337601E-5	0.026752
0.28	1.398713E-5	0.027974
0.29	1.490379E-5	0.029808
0.3	1.539268E-5	0.030785
0.31	1.60649E-5	0.03213
0.32	1.673713E-5	0.033474
0.33	1.759268E-5	0.035185
0.34	1.795935E-5	0.035919
0.35	1.912046E-5	0.038241
0.36	1.948713E-5	0.038974
0.37	2.070935E-5	0.041419
0.38	2.125935E-5	0.042519
0.39	2.235936E-5	0.044719
0.4	2.272602E-5	0.045452
0.41	2.382602E-5	0.047652
0.42	2.443714E-5	0.048874
0.43	2.59038E-5	0.051808
0.44	2.627047E-5	0.052541
0.45	2.737047E-5	0.054741
0.46	2.773714E-5	0.055474
0.47	2.889825E-5	0.057797
0.48	3.005936E-5	0.060119
0.49	3.054825E-5	0.061097
0.5	3.18927E-5	0.063785
0.51	3.280937E-5	0.065619
0.52	3.397048E-5	0.067941
0.53	3.470381E-5	0.069408
0.54	3.555937E-5	0.071119
0.55	3.659826E-5	0.073197
0.56	3.806493E-5	0.07613
0.57	3.940937E-5	0.078819
0.58	4.014271E-5	0.080285
0.59	4.11816E-5	0.082363
0.6	4.246493E-5	0.08493
0.61	4.368715E-5	0.087374
0.62	4.521493E-5	0.09043
0.63	4.619271E-5	0.092385
0.64	4.839272E-5	0.096785
0.65	5.077605E-5	0.101552
0.66	5.224272E-5	0.104485
0.67	5.572606E-5	0.111452
0.68	5.829272E-5	0.116585
0.69	6.440384E-5	0.128808
0.7	6.868162E-5	0.137363
0.71	7.766497E-5	0.15533
0.72	8.634275E-5	0.172686
0.73	0.000102	0.204097
0.74	0.000115	0.230854
0.75	0.000143	0.285854
0.76	0.000167	0.33352
0.77	0.000211	0.42152
0.78	0.000251	0.502187
0.79	0.00032	0.639076
0.8	0.00038	0.760076
0.81	0.000491	0.982521
0.82	0.000574	1.148743
0.83	0.000731	1.461633
0.84	0.000851	1.701188
0.85	0.001054	2.108189
0.86	0.001202	2.403907
0.87	0.001464	2.928938
0.88	0.001642	3.283028
0.89	0.001928	3.856899
0.9	0.002124	4.247619
0.91	0.002429	4.85812
0.92	0.002631	5.26105
0.93	0.002936	5.871551
0.94	0.003137	6.274481
0.95	0.003418	6.836142
0.96	0.003601	7.202442
0.97	0.003852	7.703053
0.98	0.004022	8.044933
0.99	0.004254	8.508913
1	0.004413	8.826374
1.01	0.004627	9.253724
1.02	0.004773	9.546764
1.03	0.004975	9.949695
1.04	0.005115	10.230525
1.05	0.005311	10.621245
1.06	0.005475	10.950916
1.07	0.005659	11.317216
1.08	0.005793	11.585836
1.09	0.005988	11.976557
1.1	0.006135	12.269597
1.11	0.00633	12.660317
1.12	0.006477	12.953358
1.13	0.006678	13.356288
1.14	0.006855	13.710379
1.15	0.007032	14.064469
1.16	0.007191	14.381929
1.17	0.007392	14.78486
1.18	0.007551	15.10232
1.19	0.007728	15.45641
1.2	0.007917	15.834921
1.21	0.008137	16.274481
1.22	0.008296	16.591941
1.23	0.008516	17.031502
1.24	0.008687	17.373382
1.25	0.008913	17.825153
1.26	0.00909	18.179243
1.27	0.009316	18.631013
1.28	0.009499	18.997314
1.29	0.009737	19.473504
1.3	0.009926	19.852015
1.31	0.010158	20.315995
1.32	0.010359	20.718926
1.33	0.01061	21.219536
1.34	0.010805	21.610256
1.35	0.01147	22.940171
1.36	0.011653	23.306471
1.37	0.011958	23.916972
1.38	0.012142	24.283272
1.39	0.012386	24.771673
1.4	0.01263	25.260073
1.41	0.012935	25.870574
1.42	0.013118	26.236874
1.43	0.013424	26.847375
1.44	0.013668	27.335775
1.45	0.014034	28.068376
1.46	0.014217	28.434676
1.47	0.014584	29.167277
1.48	0.014828	29.655678
1.49	0.015133	30.266178
1.5	0.015377	30.754579
1.51	0.015744	31.487179
1.52	0.016049	32.09768
1.53	0.016415	32.830281
1.54	0.016659	33.318681
1.55	0.017026	34.051282
1.56	0.017392	34.783883
1.57	0.017697	35.394383
1.58	0.018002	36.004884
1.59	0.01843	36.859585
1.6	0.018735	37.470085
1.61	0.019162	38.324786
1.62	0.019468	38.935287
1.63	0.019895	39.789988
1.64	0.020322	40.644689
1.65	0.02075	41.499389
1.66	0.021055	42.10989
1.67	0.021543	43.086691
1.68	0.02191	43.819292
1.69	0.022337	44.673993
1.7	0.022764	45.528694
1.71	0.023314	46.627595
1.72	0.02368	47.360195
1.73	0.02423	48.459096
1.74	0.024657	49.313797
1.75	0.025206	50.412698
1.76	0.025573	51.145299
1.77	0.026183	52.3663
1.78	0.026611	53.221001
1.79	0.026244	52.4884
1.8	0.026672	53.343101
1.81	0.027587	55.174603
1.82	0.027587	55.174603
1.83	0.027587	55.174603
1.84	0.027587	55.174603
1.85	0.027587	55.174603
1.86	0.027587	55.174603
1.87	0.027587	55.174603
1.88	0.027587	55.174603
1.89	0.027587	55.174603
1.9	0.027587	55.174603
1.91	0.027526	55.052503
1.92	0.027526	55.052503
1.93	0.027526	55.052503
1.94	0.027526	55.052503
1.95	0.027526	55.052503
1.96	0.027526	55.052503
1.97	0.027526	55.052503
1.98	0.027526	55.052503
1.99	0.027526	55.052503
2	0.027526	55.052503
2.01	0.027526	55.052503
2.02	0.027465	54.930403
2.03	0.027465	54.930403
2.04	0.027526	55.052503
2.05	0.027465	54.930403
2.06	0.027465	54.930403
2.07	0.027526	55.052503
2.08	0.027465	54.930403
2.09	0.027465	54.930403
2.1	0.027465	54.930403
2.11	0.027465	54.930403
2.12	0.027465	54.930403
2.13	0.027465	54.930403
2.14	0.027465	54.930403
2.15	0.027465	54.930403
2.16	0.027465	54.930403
2.17	0.027465	54.930403
2.18	0.027465	54.930403
2.19	0.027465	54.930403
2.2	0.027465	54.930403
2.21	0.027404	54.808303
2.22	0.027465	54.930403
2.23	0.027465	54.930403
2.24	0.027404	54.808303
2.25	0.027404	54.808303
2.26	0.027404	54.808303
2.27	0.027404	54.808303
2.28	0.027404	54.808303
2.29	0.027404	54.808303
2.3	0.027404	54.808303
2.31	0.027404	54.808303
2.32	0.027404	54.808303
2.33	0.027404	54.808303
2.34	0.027404	54.808303
2.35	0.027404	54.808303
2.36	0.027404	54.808303
2.37	0.027404	54.808303
2.38	0.027404	54.808303
2.39	0.027404	54.808303
2.4	0.027404	54.808303
2.41	0.027404	54.808303
2.42	0.027404	54.808303
2.43	0.027343	54.686203
2.44	0.027404	54.808303
2.45	0.027404	54.808303
2.46	0.027343	54.686203
2.47	0.027343	54.686203
2.48	0.027343	54.686203
2.49	0.027343	54.686203
2.5	0.027343	54.686203
2.51	0.027343	54.686203
2.52	0.027343	54.686203
2.53	0.027343	54.686203
2.54	0.027343	54.686203
2.55	0.027343	54.686203
2.56	0.027343	54.686203
2.57	0.027343	54.686203
2.58	0.027343	54.686203
2.59	0.027343	54.686203
2.6	0.027343	54.686203
2.61	0.027343	54.686203
2.62	0.027343	54.686203
2.63	0.027343	54.686203
2.64	0.027343	54.686203
2.65	0.027343	54.686203
2.66	0.027343	54.686203
2.67	0.027343	54.686203
2.68	0.027343	54.686203
2.69	0.027282	54.564103
2.7	0.027282	54.564103
2.71	0.027343	54.686203
2.72	0.027282	54.564103
2.73	0.027282	54.564103
2.74	0.027282	54.564103
2.75	0.027343	54.686203
2.76	0.027282	54.564103
2.77	0.027343	54.686203
2.78	0.027282	54.564103
2.79	0.027282	54.564103
2.8	0.027282	54.564103
2.81	0.027282	54.564103
2.82	0.027282	54.564103
2.83	0.027343	54.686203
2.84	0.027282	54.564103
2.85	0.027282	54.564103
2.86	0.027282	54.564103
2.87	0.027282	54.564103
2.88	0.027282	54.564103
2.89	0.027282	54.564103
2.9	0.027282	54.564103
2.91	0.027282	54.564103
2.92	0.027282	54.564103
2.93	0.027282	54.564103
