-0.01	-7.260276E-7	-0.001452
0	4.779487E-8	9.558974E-5
0.01	1.207818E-6	0.002416
0.02	2.07724E-6	0.004154
0.03	3.2673E-6	0.006535
0.04	4.07506E-6	0.00815
0.05	5.345279E-6	0.010691
0.06	6.183871E-6	0.012368
0.07	7.417093E-6	0.014834
0.08	8.286515E-6	0.016573
0.09	9.606063E-6	0.019212
0.1	1.045082E-5	0.020902
0.11	1.184823E-5	0.023696
0.12	1.270379E-5	0.025408
0.13	1.410935E-5	0.028219
0.14	1.502602E-5	0.030052
0.15	1.637046E-5	0.032741
0.16	1.734824E-5	0.034696
0.17	1.87538E-5	0.037508
0.18	1.973158E-5	0.039463
0.19	2.144269E-5	0.042885
0.2	2.242047E-5	0.044841
0.21	2.42538E-5	0.048508
0.22	2.517047E-5	0.050341
0.23	2.712603E-5	0.054252
0.24	2.828714E-5	0.056574
0.25	2.999825E-5	0.059997
0.26	3.122048E-5	0.062441
0.27	3.317603E-5	0.066352
0.28	3.46427E-5	0.069285
0.29	3.641493E-5	0.07283
0.3	3.782048E-5	0.075641
0.31	4.014271E-5	0.080285
0.32	4.222049E-5	0.084441
0.33	4.442049E-5	0.088841
0.34	4.643716E-5	0.092874
0.35	5.010383E-5	0.100208
0.36	5.26705E-5	0.105341
0.37	5.694828E-5	0.113897
0.38	6.030939E-5	0.120619
0.39	6.684829E-5	0.133697
0.4	7.204274E-5	0.144085
0.41	8.133164E-5	0.162663
0.42	8.866498E-5	0.17733
0.43	0.000103	0.206297
0.44	0.000116	0.232076
0.45	0.000139	0.277298
0.46	0.000158	0.316409
0.47	0.000194	0.38852
0.48	0.000224	0.448409
0.49	0.000285	0.570632
0.5	0.000333	0.665965
0.51	0.000425	0.849299
0.52	0.000499	0.997188
0.53	0.000634	1.268521
0.54	0.000749	1.497077
0.55	0.000959	1.917522
0.56	0.001135	2.269597
0.57	0.001373	2.745788
0.58	0.001593	3.185348
0.59	0.001983	3.966789
0.6	0.002252	4.504029
0.61	0.002734	5.46862
0.62	0.003101	6.201221
0.63	0.003681	7.361172
0.64	0.004096	8.191453
0.65	0.004804	9.607814
0.66	0.005286	10.572405
0.67	0.006068	12.135287
0.68	0.006629	13.258608
0.69	0.007502	15.00464
0.7	0.008125	16.250061
0.71	0.009071	18.142613
0.72	0.009755	19.510134
0.73	0.010756	21.512576
0.74	0.011653	23.306471
0.75	0.012752	25.504274
0.76	0.013546	27.091575
0.77	0.014706	29.411477
0.78	0.015499	30.998779
0.79	0.016659	33.318681
0.8	0.017514	35.028083
0.81	0.018796	37.592186
0.82	0.019651	39.301587
0.83	0.020933	41.86569
0.84	0.021849	43.697192
0.85	0.023131	46.261294
0.86	0.023985	47.970696
0.87	0.025389	50.778999
0.88	0.026244	52.4884
0.89	0.026488	52.976801
0.9	0.027954	55.907204
0.91	0.027893	55.785104
0.92	0.027954	55.907204
0.93	0.027832	55.663004
0.94	0.027832	55.663004
0.95	0.027893	55.785104
